forecastdate,state,primarydate,total,bidenvote,bloombergvote,bookervote,buttigiegvote,klobucharvote,sandersvote,steyervote,warrenvote,yangvote,bidenwin,bloombergwin,bookerwin,buttigiegwin,klobucharwin,sanderswin,steyerwin,warrenwin,yangwin,bidendel,bloombergdel,bookerdel,buttigiegdel,klobuchardel,sandersdel,steyerdel,warrendel,yangdel,timestate
2019-12-10,Texas,2020-03-03,228,32.2,5.2,2.2,9.5,1.9,17.1,1.7,16.1,3.6,56.8,3.0,1.8,5.2,1.8,14.3,1.6,12.9,2.2,112,0,0,0,0,60,0,56,0,43809Texas
2019-12-10,Utah,2020-03-03,29,28.5,6.4,0.3,10.3,3.4,15.1,4.0,20.6,1.0,45.3,4.2,1.5,6.4,2.5,12.2,2.9,22.7,2.0,13,0,0,0,0,7,0,9,0,43809Utah
2019-12-10,Vermont,2020-03-03,16,17.8,1.7,1.1,10.5,0.9,34.5,0.7,18.5,4.0,13.2,1.3,1.3,5.3,1.1,60.1,1.2,14.4,1.8,4,0,0,0,0,8,0,4,0,43809Vermont
2019-12-10,Virginia,2020-03-03,99,33.7,4.8,2.9,10.0,4.1,14.6,2.4,15.2,1.8,62.0,2.7,2.1,5.7,2.4,10.0,1.7,11.2,1.7,62,0,0,0,0,9,0,28,0,43809Virginia
2019-12-10,Idaho,2020-03-10,20,29.1,5.9,0.2,9.8,4.7,10.2,3.6,25.6,0.5,43.3,3.6,1.4,5.3,2.6,6.0,2.6,33.2,1.5,11,0,0,0,0,0,0,9,0,43809Idaho
2019-12-10,Michigan,2020-03-10,125,30.9,0.8,1.0,10.4,2.3,23.5,0.5,17.8,2.4,47.2,1.4,1.6,5.6,1.6,24.7,1.3,14.4,1.8,53,0,0,2,0,40,0,30,0,43809Michigan
2019-12-10,Mississippi,2020-03-10,36,38.0,5.0,4.6,6.5,3.2,13.7,2.7,14.3,1.5,71.8,2.4,2.1,2.8,1.8,7.6,1.7,8.1,1.4,31,0,0,0,0,2,0,3,0,43809Mississippi
2019-12-10,Missouri,2020-03-10,68,35.1,5.4,2.5,8.5,4.0,14.0,3.3,16.0,0.7,64.0,2.9,2.1,4.2,2.2,8.9,2.5,11.4,1.5,44,0,0,0,0,4,0,20,0,43809Missouri
2019-12-10,North Dakota,2020-03-10,14,28.5,6.0,0.5,11.6,4.8,12.7,4.1,20.8,0.7,45.7,3.9,1.7,7.9,3.2,9.3,2.9,23.3,1.7,8,0,0,0,0,0,0,6,0,43809North Dakota
2019-12-10,Washington,2020-03-10,89,25.0,3.2,1.1,8.5,0.6,24.1,0.2,18.8,8.0,32.7,2.7,2.0,5.4,1.5,30.0,1.6,18.6,5.1,33,0,0,0,0,32,0,25,0,43809Washington
2019-12-10,Northern Marianas,2020-03-14,6,30.1,4.2,2.0,8.9,2.4,19.2,1.4,18.1,3.3,48.4,3.1,2.0,5.3,2.2,17.7,1.8,16.8,2.3,3,0,0,0,0,2,0,2,0,43809Northern Marianas
2019-12-10,Arizona,2020-03-17,67,30.2,2.5,0.8,10.9,3.3,21.2,1.0,17.1,2.5,46.9,2.2,1.5,6.7,2.6,21.0,1.7,14.8,2.1,29,0,0,1,0,20,0,16,0,43809Arizona
2019-12-10,Florida,2020-03-17,219,25.8,8.8,0.3,11.0,1.6,19.9,0.9,16.4,5.1,37.6,6.6,1.8,8.2,2.3,21.8,2.1,15.4,3.7,89,0,0,4,0,69,0,57,0,43809Florida
2019-12-10,Illinois,2020-03-17,155,35.7,1.8,1.4,10.0,2.7,16.5,0.9,18.4,2.3,61.6,1.8,1.2,5.1,1.6,11.2,1.4,14.1,1.6,78,0,0,0,0,36,0,40,0,43809Illinois
2019-12-10,Ohio,2020-03-17,136,26.3,2.9,1.6,15.2,4.0,19.2,1.1,17.3,2.0,38.3,2.7,2.1,12.9,2.9,19.0,2.3,17.0,2.4,46,0,0,27,0,33,0,30,0,43809Ohio
2019-12-10,Georgia,2020-03-24,105,36.1,6.9,2.2,8.3,2.2,16.5,1.2,13.6,2.5,64.2,3.7,1.7,4.3,1.8,11.5,1.8,8.4,2.1,67,0,0,0,0,31,0,7,0,43809Georgia
2019-12-10,Puerto Rico,2020-03-29,51,30.1,4.2,2.0,8.9,2.4,19.2,1.4,18.1,3.3,47.0,3.3,2.2,5.4,2.4,17.5,1.9,17.3,2.7,23,0,0,0,0,15,0,14,0,43809Puerto Rico
2019-12-10,Alaska,2020-04-04,15,29.0,8.2,0.3,10.9,1.9,12.8,4.7,21.0,0.6,43.3,5.9,2.1,7.8,2.3,9.5,3.7,23.0,1.9,9,0,0,0,0,0,0,6,0,43809Alaska
2019-12-10,Hawaii,2020-04-04,24,25.3,2.4,0.3,8.9,0.4,23.4,0.2,20.4,8.3,32.8,2.4,1.8,5.7,1.8,26.8,1.7,21.3,5.4,9,0,0,0,0,8,0,7,0,43809Hawaii
2019-12-10,Louisiana,2020-04-04,54,37.0,5.6,3.9,7.1,4.1,14.0,4.0,13.4,0.5,64.9,3.2,2.7,3.9,2.7,9.0,3.0,8.6,1.6,48,0,0,0,0,3,0,3,0,43809Louisiana
2019-12-10,Wyoming,2020-04-04,14,23.9,6.9,0.3,10.9,3.4,12.6,3.6,27.1,0.8,28.8,5.2,1.8,7.5,3.2,9.3,3.4,38.1,2.2,7,0,0,0,0,0,0,7,0,43809Wyoming
2019-12-10,Wisconsin,2020-04-07,84,24.2,3.0,2.2,12.6,2.8,21.7,0.3,19.8,3.0,30.5,3.1,2.6,9.4,3.0,24.3,2.0,21.6,3.1,29,0,0,4,0,26,0,24,0,43809Wisconsin
2019-12-10,Connecticut,2020-04-28,60,22.9,2.9,3.9,13.4,0.4,20.6,1.3,21.8,2.2,26.7,3.3,3.9,11.5,2.4,21.7,2.5,24.5,3.0,20,0,0,4,0,18,0,19,0,43809Connecticut
2019-12-10,Delaware,2020-04-28,21,35.3,3.0,3.8,11.6,1.0,16.7,1.3,14.9,1.9,56.3,2.9,3.1,7.3,1.9,12.4,2.2,11.1,2.5,13,0,0,0,0,6,0,2,0,43809Delaware
2019-12-10,Maryland,2020-04-28,96,25.9,1.9,5.7,11.5,0.6,18.7,0.6,20.5,4.1,33.8,3.0,4.8,8.9,2.4,18.2,2.5,22.2,3.8,37,0,0,3,0,27,0,29,0,43809Maryland
2019-12-10,New York,2020-04-28,274,24.3,17.6,2.1,8.9,0.9,16.9,0.3,15.4,3.1,31.6,18.3,3.1,6.7,2.7,16.6,2.5,14.6,3.5,90,0,0,0,0,62,0,57,0,43809New York
2019-12-10,Pennsylvania,2020-04-28,186,33.5,1.8,0.7,12.3,3.0,18.7,0.7,16.3,2.6,50.8,2.5,2.0,8.4,2.6,15.3,2.2,12.9,2.9,87,0,0,9,0,48,0,42,0,43809Pennsylvania
2019-12-10,Rhode Island,2020-04-28,26,24.3,3.1,7.7,9.3,0.4,21.4,0.2,18.0,5.1,30.6,3.8,6.2,7.2,2.3,24.0,2.5,18.4,4.6,10,0,0,0,0,9,0,7,0,43809Rhode Island
2019-12-10,Guam,2020-05-02,7,30.1,4.2,2.0,8.9,2.4,19.2,1.4,18.1,3.3,42.7,3.9,3.0,6.4,2.9,18.2,2.5,16.9,3.1,3,0,0,0,0,2,0,2,0,43809Guam
2019-12-10,Kansas,2020-05-02,39,30.6,6.3,0.3,10.4,3.7,12.6,3.8,21.2,0.5,44.6,4.7,2.4,7.2,3.3,9.2,3.6,22.4,2.2,22,0,0,0,0,1,0,16,0,43809Kansas
2019-12-10,Indiana,2020-05-05,82,26.3,3.0,0.2,22.0,6.3,14.6,1.3,15.3,0.5,33.9,3.8,2.2,23.7,5.1,11.7,2.8,13.7,2.6,31,0,0,26,0,8,0,18,0,43809Indiana
2019-12-10,Nebraska,2020-05-12,29,29.8,5.7,0.5,10.0,0.9,13.4,2.8,26.0,0.5,39.2,4.6,2.1,6.6,2.2,9.4,3.0,30.1,2.4,14,0,0,0,0,2,0,13,0,43809Nebraska
2019-12-10,West Virginia,2020-05-12,28,36.8,5.4,1.9,8.4,5.3,13.1,3.1,15.1,0.5,58.9,4.1,2.6,5.1,3.9,8.8,2.8,11.4,2.0,19,0,0,0,0,1,0,8,0,43809West Virginia
2019-12-10,Kentucky,2020-05-19,54,36.0,5.6,3.2,8.9,4.8,13.3,3.2,14.2,0.5,56.6,4.4,3.4,5.7,3.7,9.2,3.3,11.1,2.3,46,0,0,0,0,3,0,5,0,43809Kentucky
2019-12-10,Oregon,2020-05-19,61,25.1,2.3,0.5,9.4,0.4,23.8,0.3,19.3,8.3,29.4,3.6,2.7,7.2,2.6,26.6,2.5,18.6,6.6,22,0,0,0,0,21,0,17,0,43809Oregon
2019-12-10,District of Columbia,2020-06-02,20,27.3,2.0,9.7,10.6,0.8,16.8,0.9,16.6,4.8,36.1,3.5,8.4,8.8,3.0,15.6,3.2,16.2,4.8,9,0,0,0,0,6,0,5,0,43809District of Columbia
2019-12-10,Montana,2020-06-02,19,25.5,7.3,0.3,11.3,3.2,13.5,3.6,24.1,0.7,30.8,6.2,2.8,8.9,3.9,11.2,4.2,28.6,3.0,9,0,0,0,0,1,0,9,0,43809Montana
2019-12-10,New Jersey,2020-06-02,126,22.2,4.1,10.9,10.2,1.0,19.0,0.6,17.8,3.5,26.0,4.9,10.2,8.6,3.5,20.8,3.1,18.1,4.4,46,0,2,2,0,39,0,37,0,43809New Jersey
2019-12-10,New Mexico,2020-06-02,34,25.5,3.3,1.1,8.1,0.4,23.7,0.4,17.7,9.2,29.9,4.0,3.4,6.3,2.6,25.9,2.9,17.1,7.5,13,0,0,0,0,12,0,9,0,43809New Mexico
2019-12-10,South Dakota,2020-06-02,16,27.2,6.8,0.4,10.6,3.5,12.5,3.9,24.0,0.5,34.1,5.8,2.7,8.3,4.1,10.3,4.3,27.1,2.9,9,0,0,0,0,0,0,8,0,43809South Dakota
2019-12-10,Virgin Islands,2020-06-06,7,30.1,4.2,2.0,8.9,2.4,19.2,1.4,18.1,3.3,39.9,4.4,3.4,6.5,3.3,17.8,3.4,16.9,4.0,3,0,0,0,0,2,0,2,0,43809Virgin Islands
2019-12-10,US,2020-07-01,41,28.8,4.7,2.2,10.5,2.8,17.5,2.1,18.2,2.8,46.0,2.9,1.6,7.3,1.8,18.4,1.4,18.3,1.8,1865,0,2,117,16,950,0,969,0,43809US
2019-12-13,Iowa,2020-02-03,41,17.2,2.7,2.0,22.1,6.1,17.8,3.2,15.4,3.1,19.0,2.4,2.1,31.9,3.8,20.2,2.5,15.3,2.3,10,0,0,12,0,10,0,9,0,43812Iowa
2019-12-13,New Hampshire,2020-02-11,24,17.9,2.4,2.3,18.7,3.1,20.3,2.8,17.3,4.7,19.8,2.4,2.2,21.8,2.4,25.8,2.7,19.2,3.3,6,0,0,6,0,7,0,6,0,43812New Hampshire
2019-12-13,Nevada,2020-02-22,36,24.8,7.2,1.2,9.2,1.7,19.8,3.8,17.3,4.4,37.3,5.0,1.8,6.8,1.9,23.3,2.5,17.9,3.1,14,0,0,0,0,12,0,10,0,43812Nevada
2019-12-13,South Carolina,2020-02-29,54,38.0,3.4,3.1,8.7,2.2,13.7,5.6,11.9,2.8,74.5,1.7,1.7,3.7,1.3,7.2,2.3,5.8,1.4,50,0,0,0,0,3,0,1,0,43812South Carolina
2019-12-13,Alabama,2020-03-03,52,36.2,5.3,3.8,8.6,4.5,12.9,3.2,14.1,0.9,69.3,2.6,2.2,4.3,2.0,7.1,1.8,9.1,1.2,45,0,0,0,0,2,0,5,0,43812Alabama
2019-12-13,American Samoa,2020-03-03,6,28.9,4.2,2.3,9.4,2.8,19.7,1.2,17.5,3.5,46.3,2.8,2.1,6.1,2.2,20.3,1.7,15.6,2.3,3,0,0,0,0,2,0,2,0,43812American Samoa
2019-12-13,Arkansas,2020-03-03,31,35.4,5.7,3.7,8.9,4.7,14.2,3.1,13.3,0.5,67.0,2.8,2.1,4.5,2.5,9.2,2.0,8.3,1.2,26,0,0,0,0,3,0,2,0,43812Arkansas
2019-12-13,California,2020-03-03,416,22.9,4.7,2.2,10.5,1.8,21.9,1.6,18.2,5.7,30.1,3.5,2.2,7.8,2.3,28.2,2.1,19.5,3.9,148,0,0,8,0,142,0,118,0,43812California
2019-12-13,Colorado,2020-03-03,67,22.4,4.5,0.9,9.0,1.0,24.5,0.9,19.1,7.3,27.6,3.1,1.9,5.5,1.8,33.6,1.7,20.0,4.5,23,0,0,0,0,25,0,19,0,43812Colorado
2019-12-13,Democrats Abroad,2020-03-03,13,28.9,4.2,2.3,9.4,2.8,19.7,1.2,17.5,3.5,46.8,2.9,2.1,5.7,2.2,19.9,1.7,15.8,2.5,6,0,0,0,0,4,0,3,0,43812Democrats Abroad
2019-12-13,Maine,2020-03-03,24,20.3,6.4,2.3,13.1,1.0,18.0,4.6,19.7,4.1,25.1,5.2,2.5,12.1,2.2,20.4,3.6,25.0,3.6,8,0,0,1,0,7,0,8,0,43812Maine
2019-12-13,Massachusetts,2020-03-03,91,20.8,4.4,2.2,12.8,1.6,15.2,1.0,29.4,2.2,21.1,2.8,2.0,8.9,1.7,11.8,1.6,47.8,1.9,28,0,0,4,0,20,0,39,0,43812Massachusetts
2019-12-13,Minnesota,2020-03-03,75,21.7,2.4,0.5,12.6,16.6,17.1,0.3,16.7,1.6,28.5,2.5,2.0,10.8,16.7,18.0,1.8,17.1,2.2,22,0,0,3,17,17,0,17,0,43812Minnesota
2019-12-13,North Carolina,2020-03-03,110,34.1,9.1,1.7,8.2,1.9,16.9,1.7,13.6,2.3,62.4,4.9,1.5,4.2,1.6,12.9,1.4,8.8,1.8,69,0,0,0,0,34,0,7,0,43812North Carolina
2019-12-13,Oklahoma,2020-03-03,37,35.2,7.6,3.1,7.8,3.8,14.8,3.3,13.1,0.8,66.4,3.8,2.1,3.7,2.3,9.6,1.9,8.3,1.5,32,0,0,0,0,3,0,2,0,43812Oklahoma
2019-12-13,Tennessee,2020-03-03,64,35.1,5.4,3.0,9.4,5.0,13.7,3.5,13.8,0.6,66.6,2.8,2.4,4.8,2.6,8.5,2.2,8.5,1.3,56,0,0,0,0,4,0,4,0,43812Tennessee
2019-12-13,Texas,2020-03-03,228,31.4,5.5,2.3,9.9,2.0,17.3,1.6,15.7,3.8,54.9,3.3,1.9,6.1,1.8,14.6,1.5,12.9,2.5,111,0,0,0,0,61,0,56,0,43812Texas
2019-12-13,Utah,2020-03-03,29,27.6,6.5,0.3,10.8,3.7,15.6,3.8,20.1,1.0,43.2,4.3,1.7,7.5,2.7,13.4,2.6,22.4,1.8,13,0,0,0,0,7,0,9,0,43812Utah
2019-12-13,Vermont,2020-03-03,16,17.1,1.8,1.3,10.8,0.9,34.8,0.5,18.1,4.2,11.7,1.6,1.2,5.7,1.2,61.0,1.0,14.0,2.1,4,0,0,0,0,8,0,4,0,43812Vermont
2019-12-13,Virginia,2020-03-03,99,32.9,4.8,3.1,10.5,4.3,15.0,2.1,14.8,1.9,59.9,2.8,2.3,6.3,2.6,10.8,1.7,11.5,1.6,80,0,0,1,0,9,0,9,0,43812Virginia
2019-12-13,Idaho,2020-03-10,20,28.2,6.0,0.3,10.3,5.1,10.7,3.4,25.0,0.5,41.7,3.6,1.5,6.6,2.9,6.7,2.5,32.3,1.7,11,0,0,0,0,0,0,9,0,43812Idaho
2019-12-13,Michigan,2020-03-10,125,30.3,0.9,1.1,10.8,2.5,23.7,0.4,17.4,2.5,45.6,1.5,1.3,6.2,1.7,26.0,1.2,14.2,2.0,52,0,0,2,0,41,0,30,0,43812Michigan
2019-12-13,Mississippi,2020-03-10,36,36.9,5.2,4.8,7.0,3.5,14.1,2.5,13.8,1.7,69.6,2.5,2.3,3.2,2.1,8.9,1.5,8.3,1.3,31,0,0,0,0,3,0,2,0,43812Mississippi
2019-12-13,Missouri,2020-03-10,68,34.3,5.6,2.8,8.9,4.3,14.4,3.1,15.5,0.7,62.4,3.0,1.9,5.0,2.5,10.1,1.9,11.4,1.4,43,0,0,0,0,6,0,19,0,43812Missouri
2019-12-13,North Dakota,2020-03-10,14,27.7,6.1,0.5,12.0,5.2,13.3,3.8,20.2,0.7,43.0,4.0,1.9,9.1,3.8,10.3,2.9,22.9,1.9,8,0,0,0,0,0,0,6,0,43812North Dakota
2019-12-13,Washington,2020-03-10,89,24.1,3.4,1.3,9.0,0.7,24.4,0.2,18.3,8.2,30.9,2.7,1.9,5.6,1.6,32.0,1.7,17.9,5.1,32,0,0,0,0,33,0,24,0,43812Washington
2019-12-13,Northern Marianas,2020-03-14,6,28.9,4.2,2.3,9.4,2.8,19.7,1.2,17.5,3.5,45.0,3.2,2.5,5.8,2.5,20.5,1.5,16.0,2.7,3,0,0,0,0,2,0,2,0,43812Northern Marianas
2019-12-13,Arizona,2020-03-17,67,29.5,2.8,0.9,11.3,3.6,21.4,0.9,16.6,2.6,44.9,2.1,1.9,7.7,2.4,22.2,1.7,14.3,2.4,28,0,0,2,0,21,0,16,0,43812Arizona
2019-12-13,Florida,2020-03-17,219,25.3,9.0,0.4,11.3,1.7,20.0,0.8,15.9,5.2,36.6,6.3,1.8,8.6,2.2,22.7,2.1,15.3,3.9,88,0,0,7,0,69,0,55,0,43812Florida
2019-12-13,Illinois,2020-03-17,155,34.8,2.3,1.6,10.3,2.8,16.7,0.8,17.8,2.4,60.4,2.0,1.6,5.3,2.0,11.8,1.4,13.4,1.8,76,0,0,3,0,37,0,39,0,43812Illinois
2019-12-13,Ohio,2020-03-17,136,25.6,3.1,1.6,15.4,4.2,19.4,1.1,16.8,2.2,35.7,2.8,2.2,14.1,3.1,20.7,2.1,16.3,2.6,45,0,0,27,0,34,0,30,0,43812Ohio
2019-12-13,Georgia,2020-03-24,105,35.4,7.1,2.4,8.7,2.4,16.6,1.2,13.2,2.6,62.4,3.8,2.0,4.7,2.0,12.4,1.4,8.8,2.1,67,0,0,0,0,31,0,7,0,43812Georgia
2019-12-13,Puerto Rico,2020-03-29,51,28.9,4.2,2.3,9.4,2.8,19.7,1.2,17.5,3.5,43.6,3.3,2.3,6.8,2.5,19.5,2.0,16.4,3.1,22,0,0,0,0,15,0,14,0,43812Puerto Rico
2019-12-13,Alaska,2020-04-04,15,28.2,8.3,0.4,11.4,2.3,13.4,4.5,20.4,0.7,42.1,6.0,2.1,8.6,2.7,10.4,3.8,21.7,2.2,8,0,0,0,0,1,0,6,0,43812Alaska
2019-12-13,Hawaii,2020-04-04,24,24.4,2.5,0.4,9.4,0.4,23.9,0.2,19.9,8.5,29.5,2.8,2.0,6.2,1.9,29.1,1.8,20.5,5.8,9,0,0,0,0,8,0,7,0,43812Hawaii
2019-12-13,Louisiana,2020-04-04,54,36.0,5.7,4.1,7.6,4.4,14.5,3.7,12.9,0.5,63.5,3.4,2.9,4.3,3.1,10.0,2.5,8.2,1.7,47,0,0,0,0,5,0,2,0,43812Louisiana
2019-12-13,Wyoming,2020-04-04,14,23.3,7.0,0.3,11.4,3.7,13.2,3.5,26.4,0.9,27.6,5.4,1.9,8.9,3.2,10.2,3.1,37.1,2.4,7,0,0,0,0,0,0,7,0,43812Wyoming
2019-12-13,Wisconsin,2020-04-07,84,23.6,3.3,2.3,12.8,2.9,21.8,0.2,19.4,3.1,28.9,3.3,2.8,10.4,2.9,25.4,1.9,20.6,3.3,29,0,0,4,0,27,0,24,0,43812Wisconsin
2019-12-13,Connecticut,2020-04-28,60,22.0,3.0,4.2,13.8,0.7,21.1,1.1,21.2,2.4,24.9,3.7,4.2,11.9,2.3,23.2,2.5,23.9,3.0,19,0,0,4,0,18,0,18,0,43812Connecticut
2019-12-13,Delaware,2020-04-28,21,34.4,3.2,3.9,12.0,1.2,17.0,1.2,14.5,2.1,53.7,2.9,3.4,8.2,2.1,13.8,2.2,10.7,2.6,13,0,0,0,0,6,0,2,0,43812Delaware
2019-12-13,Maryland,2020-04-28,96,25.1,2.0,6.0,12.0,0.7,19.1,0.4,20.0,4.3,31.7,3.2,5.1,9.5,2.5,19.9,2.5,21.1,4.1,36,0,0,3,0,28,0,29,0,43812Maryland
2019-12-13,New York,2020-04-28,274,23.7,17.6,2.2,9.4,1.0,17.1,0.2,15.1,3.2,29.7,18.3,3.2,7.9,2.6,17.2,2.5,14.3,3.8,88,0,0,0,0,64,0,56,0,43812New York
2019-12-13,Pennsylvania,2020-04-28,186,32.7,2.1,0.8,12.7,3.2,18.8,0.6,15.8,2.8,49.0,2.7,2.2,8.8,3.2,16.4,1.8,12.6,3.0,86,0,0,9,0,49,0,42,0,43812Pennsylvania
2019-12-13,Rhode Island,2020-04-28,26,23.4,3.3,7.9,9.8,0.5,21.8,0.1,17.4,5.4,29.2,3.8,6.8,8.2,2.4,25.3,2.3,16.8,4.7,10,0,0,0,0,9,0,7,0,43812Rhode Island
2019-12-13,Guam,2020-05-02,7,28.9,4.2,2.3,9.4,2.8,19.7,1.2,17.5,3.5,40.6,4.2,2.8,7.3,3.2,19.5,2.5,16.0,3.4,3,0,0,0,0,2,0,2,0,43812Guam
2019-12-13,Kansas,2020-05-02,39,29.8,6.4,0.4,10.9,4.1,13.1,3.6,20.8,0.5,42.5,5.0,2.3,8.5,3.7,10.0,3.4,21.7,2.4,22,0,0,0,0,2,0,15,0,43812Kansas
2019-12-13,Indiana,2020-05-05,82,25.6,3.1,0.2,22.3,6.6,15.1,1.1,14.9,0.5,32.4,3.3,2.3,25.5,5.2,12.7,2.5,13.3,2.5,30,0,0,26,0,18,0,8,0,43812Indiana
2019-12-13,Nebraska,2020-05-12,29,28.9,5.8,0.6,10.5,1.3,13.9,2.6,25.5,0.5,37.8,4.6,2.2,7.3,2.4,10.4,2.8,29.8,2.4,14,0,0,0,0,2,0,13,0,43812Nebraska
2019-12-13,West Virginia,2020-05-12,28,35.8,5.5,2.2,8.9,5.6,13.6,2.9,14.6,0.5,56.1,4.4,2.6,6.4,4.1,9.5,2.9,11.4,2.2,25,0,0,0,0,1,0,2,0,43812West Virginia
2019-12-13,Kentucky,2020-05-19,54,35.0,5.6,3.4,9.4,5.2,13.8,3.0,13.7,0.5,54.7,4.4,3.5,6.7,4.1,10.2,2.9,10.9,2.2,48,0,0,0,0,3,0,3,0,43812Kentucky
2019-12-13,Oregon,2020-05-19,61,24.2,2.5,0.6,9.9,0.5,24.3,0.3,18.8,8.6,27.5,3.2,2.7,7.6,3.0,28.2,2.3,18.3,6.7,22,0,0,0,0,22,0,17,0,43812Oregon
2019-12-13,District of Columbia,2020-06-02,20,26.3,2.2,9.9,11.1,1.2,17.2,0.7,16.0,5.0,33.5,3.8,8.8,9.8,3.2,16.8,3.0,15.4,5.3,9,0,0,0,0,6,0,5,0,43812District of Columbia
2019-12-13,Montana,2020-06-02,19,24.8,7.4,0.3,11.8,3.5,14.0,3.4,23.5,0.8,28.9,6.6,2.8,10.2,4.2,12.4,4.1,27.3,3.0,9,0,0,0,0,1,0,9,0,43812Montana
2019-12-13,New Jersey,2020-06-02,126,21.6,4.3,11.1,10.6,1.1,19.2,0.5,17.4,3.7,24.9,4.9,9.9,9.5,3.5,21.2,3.0,18.4,4.3,45,0,4,2,0,40,0,36,0,43812New Jersey
2019-12-13,New Mexico,2020-06-02,34,24.6,3.4,1.4,8.6,0.4,24.1,0.3,17.2,9.4,28.4,4.0,3.2,7.0,2.8,27.9,2.7,16.2,7.3,13,0,0,0,0,12,0,9,0,43812New Mexico
2019-12-13,South Dakota,2020-06-02,16,26.5,6.9,0.4,11.0,3.9,13.1,3.7,23.5,0.6,32.2,6.1,2.7,9.3,4.3,10.9,4.1,27.0,3.0,8,0,0,0,0,1,0,7,0,43812South Dakota
2019-12-13,Virgin Islands,2020-06-06,7,28.9,4.2,2.3,9.4,2.8,19.7,1.2,17.5,3.5,37.7,4.4,3.7,7.6,3.6,19.3,3.2,16.1,4.1,3,0,0,0,0,2,0,2,0,43812Virgin Islands
2019-12-13,US,2020-07-01,41,28.0,4.9,2.4,10.9,3.0,17.9,1.9,17.7,2.9,44.2,2.9,1.8,7.8,1.9,20.0,1.3,17.4,2.1,1863,0,4,124,17,999,0,911,0,43812US
2019-12-16,Iowa,2020-02-03,41,18.0,3.4,2.0,22.0,6.1,17.4,3.2,14.4,3.1,20.3,2.6,1.7,33.9,3.9,19.2,2.2,13.6,2.2,12,0,0,14,0,11,0,4,0,43815Iowa
2019-12-16,New Hampshire,2020-02-11,24,18.8,3.2,2.3,18.5,3.2,19.9,2.9,16.2,4.7,22.9,2.6,2.0,22.0,2.3,25.6,2.3,16.7,3.0,6,0,0,6,0,7,0,5,0,43815New Hampshire
2019-12-16,Nevada,2020-02-22,36,25.4,8.4,1.2,9.1,1.8,19.3,3.8,16.3,4.3,41.1,5.7,1.7,6.2,1.8,22.3,2.6,15.6,2.7,15,0,0,0,0,11,0,10,0,43815Nevada
2019-12-16,South Carolina,2020-02-29,54,38.9,4.2,3.1,8.7,2.3,13.2,5.7,10.8,2.7,78.3,1.7,1.3,3.3,1.3,6.0,1.8,4.6,1.2,50,0,0,0,0,3,0,1,0,43815South Carolina
2019-12-16,Alabama,2020-03-03,52,36.6,6.0,3.9,8.3,4.6,12.7,3.2,13.3,0.8,72.1,2.8,1.6,3.6,1.9,7.0,1.7,7.9,1.0,47,0,0,0,0,2,0,3,0,43815Alabama
2019-12-16,American Samoa,2020-03-03,6,29.3,4.9,2.4,9.0,2.8,19.5,1.2,17.0,3.3,49.3,3.1,1.9,5.6,1.9,19.2,1.5,15.0,2.2,3,0,0,0,0,2,0,2,0,43815American Samoa
2019-12-16,Arkansas,2020-03-03,31,35.9,6.2,3.8,8.6,4.7,14.0,3.1,12.6,0.5,69.9,3.0,1.8,4.1,2.4,8.3,1.6,7.4,1.2,28,0,0,0,0,2,0,1,0,43815Arkansas
2019-12-16,California,2020-03-03,416,23.7,5.4,2.2,10.4,1.8,21.5,1.7,17.1,5.7,34.2,3.9,2.1,7.8,2.1,27.0,2.3,16.4,3.8,155,0,0,8,0,141,0,112,0,43815California
